ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
9119462,HW264469,05/07/2013 03:00:00 PM,054XX S HALSTED ST,0870,THEFT,POCKET-PICKING,SIDEWALK,false,false,0935,009,3,61,06,1171945,1868419,2013,05/10/2013 12:42:14 AM,41.79439368323218,-87.64501600717453,"(41.79439368323218, -87.64501600717453)"
9119668,HW264769,05/07/2013 03:00:00 PM,079XX S LAFAYETTE AVE,1330,CRIMINAL TRESPASS,TO LAND,PARKING LOT/GARAGE(NON.RESID.),true,false,0623,006,17,44,26,1177270,1852599,2013,05/10/2013 12:42:14 AM,41.750863241656994,-87.62596665749564,"(41.750863241656994, -87.62596665749564)"
9119537,HW264322,05/07/2013 03:00:00 PM,007XX E 103RD ST,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",false,false,0511,005,8,50,08B,1183192,1836877,2013,05/10/2013 12:42:14 AM,41.707584601266475,-87.60475343503784,"(41.707584601266475, -87.60475343503784)"
9119373,HW264186,05/07/2013 02:59:00 PM,103XX S CORLISS AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,ALLEY,true,false,0512,005,9,50,15,1183363,1836555,2013,05/10/2013 12:42:14 AM,41.70669702075619,-87.60413722026135,"(41.70669702075619, -87.60413722026135)"
9119315,HW264253,05/07/2013 02:58:00 PM,057XX S PRINCETON AVE,3731,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING IDENTIFICATION,STREET,true,false,0711,007,20,68,24,1175222,1867089,2013,05/10/2013 12:42:14 AM,41.79067139759036,-87.63303913979102,"(41.79067139759036, -87.63303913979102)"
9119328,HW264194,05/07/2013 02:55:00 PM,007XX W 54TH PL,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,SIDEWALK,true,false,0935,009,3,61,15,1172280,1868771,2013,05/10/2013 12:42:14 AM,41.79535224202798,-87.64377722324485,"(41.79535224202798, -87.64377722324485)"
9119259,HW264198,05/07/2013 02:50:00 PM,005XX S STATE ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,0123,001,2,32,18,1176487,1897892,2013,05/12/2013 12:41:10 AM,41.87516892627673,-87.62747263235175,"(41.87516892627673, -87.62747263235175)"
9119518,HW264397,05/07/2013 02:49:00 PM,082XX S BRANDON AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENTIAL YARD (FRONT/BACK),false,false,0424,004,7,46,14,1198962,1850650,2013,05/10/2013 12:42:14 AM,41.744998171140246,-87.54654344409373,"(41.744998171140246, -87.54654344409373)"
9119258,HW264208,05/07/2013 02:47:00 PM,020XX W CERMAK RD,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,PARK PROPERTY,true,false,1234,012,25,31,18,1163108,1889441,2013,05/12/2013 12:41:10 AM,41.852270012764265,-87.6768320323472,"(41.852270012764265, -87.6768320323472)"
9119277,HW264211,05/07/2013 02:45:00 PM,021XX E 71ST ST,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,true,false,0333,003,5,43,06,1191477,1858233,2013,05/10/2013 12:42:14 AM,41.76599109114082,-87.57372376098823,"(41.76599109114082, -87.57372376098823)"
9121029,HW265376,05/07/2013 02:45:00 PM,046XX S INDIANA AVE,0460,BATTERY,SIMPLE,STREET,false,false,0215,002,3,38,08B,1178425,1874121,2013,05/12/2013 12:41:10 AM,41.809895655756485,-87.62108095274627,"(41.809895655756485, -87.62108095274627)"
9119337,HW264199,05/07/2013 02:45:00 PM,046XX S HALSTED ST,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,true,false,0925,009,11,61,06,1171713,1873921,2013,05/10/2013 12:42:14 AM,41.80949684491912,-87.6457053365334,"(41.80949684491912, -87.6457053365334)"
9119283,HW264228,05/07/2013 02:45:00 PM,041XX W 18TH ST,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,true,false,1012,010,24,29,18,1149114,1891020,2013,05/12/2013 12:41:10 AM,41.85688508976955,-87.72815351747053,"(41.85688508976955, -87.72815351747053)"
9119270,HW264173,05/07/2013 02:45:00 PM,033XX W EASTWOOD AVE,0530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,SIDEWALK,true,false,1713,017,33,14,04A,1152985,1930606,2013,05/10/2013 12:42:14 AM,41.965436887798106,-87.71289364456176,"(41.965436887798106, -87.71289364456176)"
9119609,HW264204,05/07/2013 02:45:00 PM,030XX W FULTON BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1222,012,27,27,08B,1156258,1901815,2013,05/17/2013 12:41:21 AM,41.886366513132714,-87.7016393574061,"(41.886366513132714, -87.7016393574061)"
9119513,HW264570,05/07/2013 02:45:00 PM,024XX W OHIO ST,0820,THEFT,$500 AND UNDER,RESIDENCE,false,false,1221,012,26,24,06,1159856,1903969,2013,05/10/2013 12:42:14 AM,41.89220383707847,-87.68836716038193,"(41.89220383707847, -87.68836716038193)"
9119319,HW264196,05/07/2013 02:40:00 PM,026XX S GREEN ST,1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,true,false,0913,009,11,60,26,1171074,1886729,2013,05/10/2013 12:42:14 AM,41.84465721269906,-87.6476741462982,"(41.84465721269906, -87.6476741462982)"
9119257,HW264182,05/07/2013 02:39:00 PM,042XX W JACKSON BLVD,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,1115,011,28,26,18,1148167,1898389,2013,05/12/2013 12:41:10 AM,41.877124776755764,-87.73143991560673,"(41.877124776755764, -87.73143991560673)"
9119359,HW264227,05/07/2013 02:36:00 PM,087XX S HONORE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,false,true,2221,022,21,71,08B,1165582,1846604,2013,05/10/2013 12:42:14 AM,41.734667788916965,-87.6689667937904,"(41.734667788916965, -87.6689667937904)"
9120394,HW265227,05/07/2013 02:32:00 PM,007XX E 80TH ST,0890,THEFT,FROM BUILDING,POOL ROOM,false,false,0631,006,6,44,06,1182871,1852092,2013,05/11/2013 12:39:50 AM,41.74934378466508,-87.60545778126703,"(41.74934378466508, -87.60545778126703)"
9119400,HW264441,05/07/2013 02:30:00 PM,006XX N ST CLAIR ST,0890,THEFT,FROM BUILDING,HOSPITAL BUILDING/GROUNDS,false,false,1834,018,42,8,06,1177673,1905063,2013,05/10/2013 12:42:14 AM,41.894819677625726,-87.62290020119183,"(41.894819677625726, -87.62290020119183)"
9120217,HW265145,05/07/2013 02:30:00 PM,035XX W 59TH PL,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,true,0822,008,16,66,26,1154023,1864900,2013,05/12/2013 12:41:10 AM,41.785112009917945,-87.71082927331328,"(41.785112009917945, -87.71082927331328)"
9119254,HW264146,05/07/2013 02:30:00 PM,130XX S BURLEY AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0433,004,10,55,07,1199792,1818815,2013,05/10/2013 12:42:14 AM,41.65761918115486,-87.54457059437,"(41.65761918115486, -87.54457059437)"
9119264,HW264170,05/07/2013 02:30:00 PM,019XX W SCHILLER ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,PARK PROPERTY,true,false,1424,014,1,24,18,1163296,1909491,2013,05/12/2013 12:41:10 AM,41.907284969614,-87.67557802878531,"(41.907284969614, -87.67557802878531)"
9119334,HW264218,05/07/2013 02:30:00 PM,046XX N MILWAUKEE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,1623,016,45,15,14,1140533,1930462,2013,05/10/2013 12:42:14 AM,41.965280038091834,-87.75868096678664,"(41.965280038091834, -87.75868096678664)"
9119320,HW264250,05/07/2013 02:30:00 PM,057XX S ARTESIAN AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,RESIDENTIAL YARD (FRONT/BACK),true,false,0824,008,16,63,18,1161064,1866298,2013,05/12/2013 12:41:10 AM,41.78880552377251,-87.6849750558533,"(41.78880552377251, -87.6849750558533)"
9122580,HW266724,05/07/2013 02:30:00 PM,127XX S HALSTED ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0523,,34,53,14,,,2013,05/13/2013 12:39:26 AM,,,
9119364,HW264243,05/07/2013 02:30:00 PM,052XX W PALMER ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,"SCHOOL, PUBLIC, BUILDING",true,false,2515,025,37,19,18,1140782,1914159,2013,05/12/2013 12:41:10 AM,41.92053843741836,-87.7581676503516,"(41.92053843741836, -87.7581676503516)"
9119977,HW264818,05/07/2013 02:30:00 PM,038XX W DIVISION ST,2820,OTHER OFFENSE,TELEPHONE THREAT,OTHER,false,true,2535,,27,23,26,,,2013,05/16/2013 12:41:03 AM,,,
9120861,HW265452,05/07/2013 02:30:00 PM,061XX S GREEN ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,0712,007,16,68,14,1171642,1864355,2013,05/11/2013 12:39:50 AM,41.783248264776944,-87.64624619100613,"(41.783248264776944, -87.64624619100613)"
9119248,HW264189,05/07/2013 02:28:00 PM,069XX N WAYNE AVE,1365,CRIMINAL TRESPASS,TO RESIDENCE,APARTMENT,true,false,2431,024,49,1,26,1165844,1946048,2013,05/10/2013 12:42:14 AM,42.00754491968667,-87.66517107277448,"(42.00754491968667, -87.66517107277448)"
9119291,HW264184,05/07/2013 02:20:00 PM,044XX W MONROE ST,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,true,false,1113,011,28,26,18,1146876,1899255,2013,05/12/2013 12:41:10 AM,41.87952592821822,-87.73615801655681,"(41.87952592821822, -87.73615801655681)"
9124312,HW267222,05/07/2013 02:20:00 PM,035XX S GILES AVE,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",false,false,0212,,2,35,08B,,,2013,05/14/2013 12:40:14 AM,,,
9119217,HW264158,05/07/2013 02:20:00 PM,028XX W MADISON ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,1222,012,2,27,18,1157690,1899937,2013,05/12/2013 12:41:10 AM,41.881184057354496,-87.69643187774243,"(41.881184057354496, -87.69643187774243)"
9119241,HW264157,05/07/2013 02:20:00 PM,024XX N JANSSEN AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,false,false,1932,019,32,7,05,1166264,1916529,2013,05/21/2013 12:41:47 AM,41.926534700127895,-87.66447366408774,"(41.926534700127895, -87.66447366408774)"
9120596,HW265310,05/07/2013 02:18:00 PM,005XX E 51ST ST,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",true,false,0233,002,4,40,08B,1180910,1871282,2013,05/10/2013 12:42:14 AM,41.80204832630904,-87.6120538157797,"(41.80204832630904, -87.6120538157797)"
9119271,HW264192,05/07/2013 02:18:00 PM,017XX W 48TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0931,009,20,61,14,1165272,1872826,2013,05/10/2013 12:42:14 AM,41.80663102803747,-87.66936086709475,"(41.80663102803747, -87.66936086709475)"
9119350,HW264154,05/07/2013 02:18:00 PM,055XX W DIVISION ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,true,false,1524,015,37,25,06,1138999,1907407,2013,05/10/2013 12:42:14 AM,41.9020427982128,-87.76488326136274,"(41.9020427982128, -87.76488326136274)"
9119733,HW264174,05/07/2013 02:15:00 PM,073XX S SOUTH SHORE DR,0560,ASSAULT,SIMPLE,COMMERCIAL / BUSINESS OFFICE,false,false,0334,,7,43,08A,,,2013,05/14/2013 12:40:14 AM,,,
9119238,HW264147,05/07/2013 02:15:00 PM,048XX W MONROE ST,0460,BATTERY,SIMPLE,APARTMENT,false,false,1533,015,28,25,08B,1144092,1899182,2013,05/10/2013 12:42:14 AM,41.87937830950775,-87.74638239195023,"(41.87937830950775, -87.74638239195023)"
9119353,HW264151,05/07/2013 02:10:00 PM,016XX N WELLS ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,1814,018,43,7,06,1174350,1911582,2013,05/10/2013 12:42:14 AM,41.91278299625676,-87.6349096015212,"(41.91278299625676, -87.6349096015212)"
9130096,HW264135,05/07/2013 02:02:00 PM,052XX W ADAMS ST,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,SIDEWALK,false,false,1522,015,29,25,18,1141455,1898869,2013,05/23/2013 12:40:15 AM,41.87856847782129,-87.75607289119749,"(41.87856847782129, -87.75607289119749)"
9119547,HW264205,05/07/2013 02:00:00 PM,078XX S SOUTH SHORE DR,0560,ASSAULT,SIMPLE,APARTMENT,false,false,0421,004,7,46,08A,1198230,1853495,2013,05/11/2013 12:39:50 AM,41.752823388761094,-87.54913053043435,"(41.752823388761094, -87.54913053043435)"
9119276,HW264241,05/07/2013 02:00:00 PM,039XX W 79TH ST,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",false,false,0834,008,18,70,08B,1151306,1851848,2013,05/21/2013 12:41:47 AM,41.74934874382672,-87.72113171367711,"(41.74934874382672, -87.72113171367711)"
9119232,HW264136,05/07/2013 02:00:00 PM,118XX S LOWE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0524,005,34,53,08B,1174153,1826225,2013,05/10/2013 12:42:14 AM,41.67855898215042,-87.63816912819028,"(41.67855898215042, -87.63816912819028)"
9126724,HW270375,05/07/2013 02:00:00 PM,020XX W DIVERSEY PKWY,0820,THEFT,$500 AND UNDER,GAS STATION,false,false,1931,,1,5,06,,,2013,05/15/2013 12:41:58 AM,,,
9120417,HW265181,05/07/2013 02:00:00 PM,035XX S WASHTENAW AVE,0810,THEFT,OVER $500,"SCHOOL, PUBLIC, GROUNDS",false,false,0911,009,12,58,06,1158905,1880876,2013,05/10/2013 12:42:14 AM,41.82885382858539,-87.69249282410065,"(41.82885382858539, -87.69249282410065)"
9119496,HW264531,05/07/2013 02:00:00 PM,039XX W MADISON ST,0820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,false,false,1122,011,28,26,06,1150232,1899685,2013,05/10/2013 12:42:14 AM,41.88064115579175,-87.72382397658552,"(41.88064115579175, -87.72382397658552)"
9120826,HW265569,05/07/2013 01:54:00 PM,012XX S ASHLAND AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,OTHER,false,false,1233,012,2,28,11,1165876,1894565,2013,05/12/2013 12:41:10 AM,41.86627220751114,-87.666526641477,"(41.86627220751114, -87.666526641477)"
9119206,HW264130,05/07/2013 01:50:00 PM,005XX W PEARSON ST,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA PARKING LOT/GROUNDS,true,false,1823,018,27,8,26,1172424,1905985,2013,05/10/2013 12:42:14 AM,41.89746734672015,-87.64215086624773,"(41.89746734672015, -87.64215086624773)"
9121195,HW265649,05/07/2013 01:48:00 PM,011XX W GRACE ST,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,false,false,1923,019,44,6,26,1168025,1925524,2013,05/13/2013 12:39:26 AM,41.951179522428596,-87.65774234263446,"(41.951179522428596, -87.65774234263446)"
9119200,HW264144,05/07/2013 01:45:00 PM,029XX N ASHLAND AVE,0560,ASSAULT,SIMPLE,SMALL RETAIL STORE,true,false,1931,019,32,6,08A,1165103,1919725,2013,05/10/2013 12:42:14 AM,41.935329476554635,-87.66864875073107,"(41.935329476554635, -87.66864875073107)"
9119286,HW264131,05/07/2013 01:45:00 PM,012XX S KEDZIE AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,1022,010,24,29,18,1155271,1893972,2013,05/12/2013 12:41:10 AM,41.864864395028825,-87.70547455812218,"(41.864864395028825, -87.70547455812218)"
9124338,HW268533,05/07/2013 01:30:00 PM,097XX S PRINCETON AVE,0560,ASSAULT,SIMPLE,RESIDENCE,false,true,0511,005,21,49,08A,1175960,1840505,2013,05/20/2013 12:42:09 AM,41.71770519855302,-87.63112869084169,"(41.71770519855302, -87.63112869084169)"
9119247,HW264148,05/07/2013 01:30:00 PM,066XX S DREXEL AVE,0460,BATTERY,SIMPLE,RESIDENTIAL YARD (FRONT/BACK),false,false,0321,003,5,42,08B,1183324,1861282,2013,05/12/2013 12:41:10 AM,41.77455153090896,-87.6035121137901,"(41.77455153090896, -87.6035121137901)"
9119402,HW264465,05/07/2013 01:30:00 PM,081XX S COLES AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,0422,004,7,46,05,1198275,1851553,2013,05/23/2013 12:40:15 AM,41.74749327825978,-87.54903049867278,"(41.74749327825978, -87.54903049867278)"
9120824,HW265560,05/07/2013 01:30:00 PM,011XX S CANAL ST,0870,THEFT,POCKET-PICKING,STREET,false,false,0124,001,2,28,06,1173340,1895547,2013,05/11/2013 12:39:50 AM,41.86880452372822,-87.63909667701795,"(41.86880452372822, -87.63909667701795)"
9119151,HW264085,05/07/2013 01:30:00 PM,005XX S STATE ST,0870,THEFT,POCKET-PICKING,RESTAURANT,false,false,0123,001,2,32,06,1176486,1898023,2013,05/10/2013 12:42:14 AM,41.87552842062952,-87.6274723484263,"(41.87552842062952, -87.6274723484263)"
9119310,HW264265,05/07/2013 01:30:00 PM,005XX S STATE ST,0890,THEFT,FROM BUILDING,RESTAURANT,false,false,0123,001,2,32,06,1176486,1898023,2013,05/10/2013 12:42:14 AM,41.87552842062952,-87.6274723484263,"(41.87552842062952, -87.6274723484263)"
9119188,HW264098,05/07/2013 01:30:00 PM,034XX W WABANSIA AVE,1345,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,"SCHOOL, PUBLIC, BUILDING",true,false,1422,014,26,23,14,1153041,1911121,2013,05/10/2013 12:42:14 AM,41.91196744361874,-87.71320599448593,"(41.91196744361874, -87.71320599448593)"
9119324,HW264270,05/07/2013 01:30:00 PM,005XX S STATE ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESTAURANT,false,false,0123,001,2,32,11,1176486,1898023,2013,05/10/2013 12:42:14 AM,41.87552842062952,-87.6274723484263,"(41.87552842062952, -87.6274723484263)"
9119169,HW264102,05/07/2013 01:30:00 PM,095XX S WINSTON AVE,0560,ASSAULT,SIMPLE,RESIDENCE PORCH/HALLWAY,true,true,2213,022,21,73,08A,1167980,1841536,2013,05/10/2013 12:42:14 AM,41.72070930927449,-87.66032671656106,"(41.72070930927449, -87.66032671656106)"
9119226,HW264112,05/07/2013 01:29:00 PM,059XX S WABASH AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,0232,002,20,40,18,1177686,1865846,2013,05/12/2013 12:41:10 AM,41.78720505143344,-87.62404191795397,"(41.78720505143344, -87.62404191795397)"
9122645,HW266808,05/07/2013 01:28:00 PM,022XX S KENNETH AVE,0820,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),false,false,1013,010,22,29,06,1147148,1888562,2013,05/12/2013 12:41:10 AM,41.85017781935433,-87.73543271599496,"(41.85017781935433, -87.73543271599496)"
9119215,HW264104,05/07/2013 01:25:00 PM,021XX N LARAMIE AVE,0820,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),false,false,2522,025,37,19,06,1141407,1913905,2013,05/10/2013 12:42:14 AM,41.9198299083938,-87.75587752899443,"(41.9198299083938, -87.75587752899443)"
9119170,HW264139,05/07/2013 01:21:00 PM,080XX S ARTESIAN AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,false,false,0835,008,18,70,05,1161401,1851277,2013,05/23/2013 12:40:15 AM,41.7475787733677,-87.68415509063729,"(41.7475787733677, -87.68415509063729)"
9119185,HW264126,05/07/2013 01:20:00 PM,051XX S CAMPBELL AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,STREET,true,true,0923,009,14,63,26,1160527,1870712,2013,05/10/2013 12:42:14 AM,41.8009292167008,-87.68682233945681,"(41.8009292167008, -87.68682233945681)"
9119260,HW264105,05/07/2013 01:20:00 PM,039XX S LANGLEY AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,0214,002,4,38,18,1181416,1878997,2013,05/12/2013 12:41:10 AM,41.823207229798165,-87.60995996167706,"(41.823207229798165, -87.60995996167706)"
9119045,HW264064,05/07/2013 01:20:00 PM,014XX N CLEAVER ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1433,014,32,24,14,1166492,1909840,2013,05/10/2013 12:42:14 AM,41.90817479815686,-87.66382775105083,"(41.90817479815686, -87.66382775105083)"
9119196,HW264117,05/07/2013 01:20:00 PM,010XX W WILSON AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,1914,019,46,3,18,1168586,1930759,2013,05/12/2013 12:41:10 AM,41.965532397173114,-87.65552793019538,"(41.965532397173114, -87.65552793019538)"
9119302,HW264140,05/07/2013 01:20:00 PM,089XX S COMMERCIAL AVE,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,0423,004,10,46,03,1197651,1846464,2013,05/11/2013 12:39:50 AM,41.73354425730218,-87.55148638160377,"(41.73354425730218, -87.55148638160377)"
9119920,HW264870,05/07/2013 01:20:00 PM,051XX S DR MARTIN LUTHER KING JR DR,0930,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,false,false,0231,,3,40,07,,,2013,05/11/2013 12:39:50 AM,,,
9119303,HW264106,05/07/2013 01:15:00 PM,020XX E 79TH ST,0820,THEFT,$500 AND UNDER,DRUG STORE,true,false,0414,004,8,46,06,1191084,1852950,2013,05/10/2013 12:42:14 AM,41.751503613925365,-87.57533483715788,"(41.751503613925365, -87.57533483715788)"
9119199,HW264097,05/07/2013 01:10:00 PM,006XX N SPRINGFIELD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,true,1122,011,27,23,08B,1150232,1904133,2013,05/23/2013 12:40:15 AM,41.89284694382918,-87.72370794588547,"(41.89284694382918, -87.72370794588547)"
9119422,HW264128,05/07/2013 01:00:00 PM,027XX W CERMAK RD,0890,THEFT,FROM BUILDING,SMALL RETAIL STORE,false,false,1023,010,28,30,06,1158257,1889314,2013,05/10/2013 12:42:14 AM,41.85202190283248,-87.69464009429498,"(41.85202190283248, -87.69464009429498)"
9129102,HW273417,05/07/2013 01:00:00 PM,063XX S PEORIA ST,0890,THEFT,FROM BUILDING,APARTMENT,false,false,0723,,16,68,06,,,2013,05/17/2013 12:41:21 AM,,,
9119162,HW264121,05/07/2013 01:00:00 PM,061XX W DIVERSEY AVE,0810,THEFT,OVER $500,STREET,false,false,2511,025,29,19,06,1134717,1918000,2013,05/10/2013 12:42:14 AM,41.93118804816705,-87.78036102725208,"(41.93118804816705, -87.78036102725208)"
9120461,HW265313,05/07/2013 01:00:00 PM,075XX S STONY ISLAND AVE,0860,THEFT,RETAIL THEFT,OTHER,false,false,0411,004,5,43,06,1188090,1854977,2013,05/23/2013 12:40:15 AM,41.75713774740361,-87.5862417430799,"(41.75713774740361, -87.5862417430799)"
9119214,HW264070,05/07/2013 01:00:00 PM,019XX N MOZART ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,true,1421,014,35,22,14,1157077,1912654,2013,05/10/2013 12:42:14 AM,41.91609308782556,-87.69833716098185,"(41.91609308782556, -87.69833716098185)"
9132708,HW277041,05/07/2013 01:00:00 PM,054XX N SHERIDAN RD,0820,THEFT,$500 AND UNDER,RESIDENCE,false,false,2023,020,48,77,06,1168691,1936485,2013,05/19/2013 12:39:40 AM,41.98124242390889,-87.65497516070667,"(41.98124242390889, -87.65497516070667)"
9119085,HW264047,05/07/2013 01:00:00 PM,020XX E 71ST ST,5011,OTHER OFFENSE,LICENSE VIOLATION,SIDEWALK,true,false,0333,003,5,43,26,1191037,1858222,2013,05/10/2013 12:42:14 AM,41.76597155784838,-87.57533684046233,"(41.76597155784838, -87.57533684046233)"
9122057,HW266783,05/07/2013 01:00:00 PM,055XX W MADISON ST,0820,THEFT,$500 AND UNDER,"SCHOOL, PUBLIC, GROUNDS",false,false,1522,015,29,25,06,1139467,1899514,2013,05/14/2013 12:40:14 AM,41.880374901710724,-87.7633567944183,"(41.880374901710724, -87.7633567944183)"
9119390,HW264404,05/07/2013 01:00:00 PM,011XX N CROSBY ST,0810,THEFT,OVER $500,RESIDENCE,false,false,1822,018,27,8,06,1171658,1907558,2013,05/10/2013 12:42:14 AM,41.90180064946876,-87.64491790645783,"(41.90180064946876, -87.64491790645783)"
9123827,HW267054,05/07/2013 01:00:00 PM,036XX N MILWAUKEE AVE,0820,THEFT,$500 AND UNDER,"SCHOOL, PUBLIC, BUILDING",false,false,1731,017,38,16,06,1146826,1923648,2013,05/12/2013 12:41:10 AM,41.94646372950926,-87.73571752128426,"(41.94646372950926, -87.73571752128426)"
9120510,HW265316,05/07/2013 01:00:00 PM,051XX N DAMEN AVE,0820,THEFT,$500 AND UNDER,"SCHOOL, PUBLIC, BUILDING",false,false,2032,020,47,4,06,1162034,1934199,2013,05/10/2013 12:42:14 AM,41.975111608136125,-87.67952163544551,"(41.975111608136125, -87.67952163544551)"
9120610,HW264191,05/07/2013 01:00:00 PM,043XX W WRIGHTWOOD AVE,0484,BATTERY,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",false,false,2524,025,31,20,08B,1146793,1916879,2013,05/11/2013 12:39:50 AM,41.9278896224819,-87.7360121805629,"(41.9278896224819, -87.7360121805629)"
9119938,HW264936,05/07/2013 01:00:00 PM,053XX W AUGUSTA BLVD,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1524,015,37,25,07,1140807,1906112,2013,05/10/2013 12:42:14 AM,41.898456098458844,-87.75827401762696,"(41.898456098458844, -87.75827401762696)"
9119166,HW264132,05/07/2013 01:00:00 PM,003XX N DESPLAINES ST,2820,OTHER OFFENSE,TELEPHONE THREAT,STREET,false,false,1214,012,42,28,26,1171816,1902848,2013,05/11/2013 12:39:50 AM,41.88887264738659,-87.64447645948675,"(41.88887264738659, -87.64447645948675)"
9118964,HW262948,05/07/2013 12:55:00 PM,026XX E 74TH PL,1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE,false,false,0334,003,7,43,14,1195154,1856181,2013,05/09/2013 12:39:40 AM,41.760270357847105,-87.56031414293722,"(41.760270357847105, -87.56031414293722)"
9119101,HW264091,05/07/2013 12:55:00 PM,027XX S WHIPPLE ST,0560,ASSAULT,SIMPLE,OTHER,false,false,1033,010,12,30,08A,1156518,1885459,2013,05/10/2013 12:42:14 AM,41.84147865818076,-87.70112688119123,"(41.84147865818076, -87.70112688119123)"
9118946,HW262962,05/07/2013 12:50:00 PM,078XX S KIMBARK AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,0411,004,8,45,26,1186195,1853434,2013,05/11/2013 12:39:50 AM,41.75294855558085,-87.59323517018787,"(41.75294855558085, -87.59323517018787)"
9119031,HW264053,05/07/2013 12:50:00 PM,023XX S WESTERN AVE,0560,ASSAULT,SIMPLE,OTHER,false,false,1034,010,25,31,08A,1160786,1888047,2013,05/10/2013 12:42:14 AM,41.84849312979411,-87.68539304804389,"(41.84849312979411, -87.68539304804389)"
